#                A Homogeneous Main-Sequence Model
# 
# The surface conditions are:          The central conditions are:#
# Mtot =      1.000000 Msun            Mc/Mtot     =  8.79783E-03
# Rtot =      0.965769 Rsun            Rc/Rtot     =  7.30000E-02
# Ltot =      0.770000 Lsun            Lc/Ltot     = -1.73054E-02
# Teff =   5500.000000 K               Density     =  3.53609E+01# g/cm**3
# X    =      0.710000                 Temperature =  2.90906E+07 K
# Y    =      0.282000                 Pressure    =  1.38797E+17# dynes/cm**2
# Z    =      0.008000                 epsilon     = -2.91344E+00# ergs/s/g
#                                      dlnP/dlnT   =  2.05879E+01
#
# 
# Notes: 
# (1) Mass is listed as Qm = 1.0 - M_r/Mtot, where Mtot =  1.989000E+33 g
# (2) Convective zones are indicated by c, radiative zones by r
# (3) dlnP/dlnT may be limited to +99.9 or -99.9; if so it is# labeled by *
#
#
r            Qm       L_r       T        P       rho      kap      eps   rad   dlPdlT
  0.46E+11  0.51E-02  0.29E+34  0.15E+07  0.18E+14  0.91E-01  0.94E+01  0.99E-08 r  4.5
  0.46E+11  0.50E-02  0.29E+34  0.14E+07  0.17E+14  0.90E-01  0.94E+01  0.93E-08 r  4.5
  0.46E+11  0.49E-02  0.29E+34  0.14E+07  0.17E+14  0.88E-01  0.94E+01  0.87E-08 r  4.5
  0.46E+11  0.48E-02  0.29E+34  0.14E+07  0.17E+14  0.87E-01  0.95E+01  0.82E-08 r  4.5
  0.47E+11  0.47E-02  0.29E+34  0.14E+07  0.16E+14  0.85E-01  0.95E+01  0.77E-08 r  4.5
  0.47E+11  0.47E-02  0.29E+34  0.14E+07  0.16E+14  0.84E-01  0.95E+01  0.73E-08 r  4.5
  0.47E+11  0.46E-02  0.29E+34  0.14E+07  0.16E+14  0.82E-01  0.95E+01  0.69E-08 r  4.5
  0.47E+11  0.45E-02  0.29E+34  0.14E+07  0.15E+14  0.81E-01  0.96E+01  0.64E-08 r  4.5
  0.47E+11  0.44E-02  0.29E+34  0.14E+07  0.15E+14  0.80E-01  0.96E+01  0.61E-08 r  4.5
  0.47E+11  0.44E-02  0.29E+34  0.14E+07  0.15E+14  0.78E-01  0.96E+01  0.57E-08 r  4.5
  0.47E+11  0.43E-02  0.29E+34  0.14E+07  0.14E+14  0.77E-01  0.96E+01  0.54E-08 r  4.5
  0.47E+11  0.42E-02  0.29E+34  0.14E+07  0.14E+14  0.76E-01  0.97E+01  0.50E-08 r  4.5
  0.47E+11  0.41E-02  0.29E+34  0.14E+07  0.14E+14  0.75E-01  0.97E+01  0.47E-08 r  4.5
  0.47E+11  0.41E-02  0.29E+34  0.14E+07  0.14E+14  0.73E-01  0.97E+01  0.45E-08 r  4.5
  0.47E+11  0.40E-02  0.29E+34  0.14E+07  0.13E+14  0.72E-01  0.97E+01  0.42E-08 r  4.5
  0.47E+11  0.39E-02  0.29E+34  0.14E+07  0.13E+14  0.71E-01  0.98E+01  0.39E-08 r  4.5
  0.47E+11  0.39E-02  0.29E+34  0.13E+07  0.13E+14  0.70E-01  0.98E+01  0.37E-08 r  4.5
  0.47E+11  0.38E-02  0.29E+34  0.13E+07  0.12E+14  0.68E-01  0.98E+01  0.35E-08 r  4.5
  0.47E+11  0.37E-02  0.29E+34  0.13E+07  0.12E+14  0.67E-01  0.98E+01  0.33E-08 r  4.5
  0.48E+11  0.37E-02  0.29E+34  0.13E+07  0.12E+14  0.66E-01  0.99E+01  0.31E-08 r  4.5
  0.48E+11  0.36E-02  0.29E+34  0.13E+07  0.12E+14  0.65E-01  0.99E+01  0.29E-08 r  4.5
  0.48E+11  0.35E-02  0.29E+34  0.13E+07  0.11E+14  0.64E-01  0.99E+01  0.27E-08 r  4.5
  0.48E+11  0.35E-02  0.29E+34  0.13E+07  0.11E+14  0.63E-01  0.99E+01  0.25E-08 r  4.5
  0.48E+11  0.34E-02  0.29E+34  0.13E+07  0.11E+14  0.62E-01  0.10E+02  0.24E-08 r  4.5
  0.48E+11  0.34E-02  0.29E+34  0.13E+07  0.11E+14  0.61E-01  0.10E+02  0.22E-08 r  4.5
  0.48E+11  0.33E-02  0.29E+34  0.13E+07  0.10E+14  0.60E-01  0.10E+02  0.21E-08 r  4.5
  0.48E+11  0.33E-02  0.29E+34  0.13E+07  0.10E+14  0.59E-01  0.10E+02  0.19E-08 r  4.5
  0.48E+11  0.32E-02  0.29E+34  0.13E+07  0.99E+13  0.58E-01  0.10E+02  0.18E-08 r  4.5
  0.48E+11  0.31E-02  0.29E+34  0.13E+07  0.97E+13  0.57E-01  0.10E+02  0.17E-08 r  4.5
  0.48E+11  0.31E-02  0.29E+34  0.13E+07  0.95E+13  0.56E-01  0.10E+02  0.16E-08 r  4.5
  0.48E+11  0.30E-02  0.29E+34  0.13E+07  0.93E+13  0.55E-01  0.10E+02  0.15E-08 r  4.5
  0.48E+11  0.30E-02  0.29E+34  0.13E+07  0.91E+13  0.54E-01  0.10E+02  0.14E-08 r  4.5
  0.48E+11  0.29E-02  0.29E+34  0.12E+07  0.89E+13  0.53E-01  0.10E+02  0.13E-08 r  4.5
  0.48E+11  0.29E-02  0.29E+34  0.12E+07  0.87E+13  0.52E-01  0.10E+02  0.12E-08 r  4.5
  0.49E+11  0.28E-02  0.29E+34  0.12E+07  0.85E+13  0.51E-01  0.10E+02  0.11E-08 r  4.5
  0.49E+11  0.28E-02  0.29E+34  0.12E+07  0.83E+13  0.50E-01  0.10E+02  0.11E-08 r  4.5
  0.49E+11  0.27E-02  0.29E+34  0.12E+07  0.81E+13  0.49E-01  0.10E+02  0.10E-08 r  4.5
  0.49E+11  0.27E-02  0.29E+34  0.12E+07  0.79E+13  0.48E-01  0.10E+02  0.94E-09 r  4.5
  0.49E+11  0.26E-02  0.29E+34  0.12E+07  0.78E+13  0.47E-01  0.10E+02  0.88E-09 r  4.5
